time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension
4.475,-0.286505774,0.021337131,0.004198355,2.27301,1.15601364,0.06969,1.016490488,0.028426159,0,-1.109676874,0.398122084,0.417445388,0.048618234,0,-0.892985084,-0.173573148,-0.0872665
4.483,-0.286693447,0.018473217,0.004077957,2.27662,1.15931147,0.07159,1.003169442,0.033916325,0,-1.096968931,0.396021858,0.443006497,0.042326275,0,-0.94896975,-0.157483003,-0.0872665
4.492,-0.286624227,0.015445178,0.003253098,2.28033,1.16292918,0.07348,0.987342338,0.040002373,0,-1.079647854,0.394860256,0.467806417,0.035607045,0,-1.002680659,-0.150810105,-0.0872665
4.5,-0.286434647,0.01247044,0.001336062,2.28377,1.16629348,0.07532,0.973402927,0.04648173,0,-1.064128285,0.392387877,0.493176413,0.029227931,0,-1.057036543,-0.138226356,-0.0872665
4.508,-0.284832824,0.009575213,-0.0000183644,2.28727,1.16976819,0.07708,0.957076117,0.052062634,0,-1.047421199,0.390741706,0.517618348,0.023434988,0,-1.111333419,-0.122043973,-0.0872665
4.517,-0.283797688,0.006358111,-0.002471738,2.29065,1.17319652,0.07896,0.941452542,0.058343307,0,-1.029625454,0.388683346,0.543454914,0.017215037,0,-1.166232766,-0.111104047,-0.0872665
4.525,-0.283677861,0.003090646,-0.006108606,2.29408,1.17678374,0.08107,0.926067557,0.065866148,0,-1.009597445,0.384603946,0.568798635,0.010566225,0,-1.218150738,-0.099114171,-0.0872665
4.533,-0.283235449,-0.000205891,-0.00899963,2.29745,1.18021597,0.0831,0.911107189,0.073169354,0,-0.991350694,0.379780043,0.594339756,0.003629237,0,-1.26918071,-0.083999285,-0.0872665
4.542,-0.28245316,-0.003175285,-0.011121311,2.30078,1.18343947,0.08486,0.89696578,0.079153563,0,-0.975378357,0.373790861,0.620827463,-0.002676721,0,-1.31968068,-0.048936152,-0.0872665
4.55,-0.281523591,-0.00584879,-0.014993289,2.30427,1.18678312,0.0866,0.881968841,0.085281804,0,-0.958435221,0.368733465,0.646643752,-0.009007635,0,-1.367310141,-0.02971975,-0.0872665
4.558,-0.279774007,-0.00845264,-0.019903683,2.30773,1.19006584,0.08842,0.865028482,0.091734761,0,-0.938829474,0.367123938,0.671289618,-0.015587965,0,-1.412684056,-0.006009023,-0.0872665
4.567,-0.278588943,-0.011729401,-0.024210232,2.31097,1.19309891,0.09035,0.849137123,0.098762345,0,-0.919649572,0.364470995,0.698018913,-0.023551895,0,-1.456929338,0.016759615,-0.0872665
4.575,-0.277994232,-0.014530155,-0.028080921,2.31424,1.19598365,0.09201,0.834730641,0.10480131,0,-0.901944135,0.361153646,0.725140972,-0.030782698,0,-1.498243765,0.036962483,-0.0872665
4.583,-0.276650155,-0.017078274,-0.032116224,2.31769,1.19897529,0.09363,0.81901057,0.110155525,0,-0.883091591,0.357659575,0.750910888,-0.037943359,0,-1.536452345,0.057362554,-0.0872665
4.592,-0.275067858,-0.019207315,-0.036435293,2.32097,1.20193143,0.09524,0.802455676,0.1153645,0,-0.863282986,0.355410749,0.776982815,-0.044762743,0,-1.572321699,0.077312588,-0.0872665
4.6,-0.274347995,-0.02127785,-0.040678262,2.32403,1.20459506,0.09677,0.788835143,0.120460543,0,-0.847085705,0.352030351,0.805020995,-0.051784794,0,-1.60609369,0.093158134,-0.0872665
4.608,-0.272839075,-0.023274242,-0.043301876,2.32732,1.2072811,0.098,0.772668351,0.124085,0,-0.826085191,0.352806826,0.83198915,-0.057917456,0,-1.636465989,0.111979592,-0.0872665
4.617,-0.272378014,-0.024138775,-0.046042715,2.33045,1.20985583,0.099,0.759229121,0.126506275,0,-0.809974099,0.349838436,0.860778183,-0.06222225,0,-1.66368691,0.120661197,-0.0872665
4.625,-0.271819694,-0.026306773,-0.050555353,2.3336,1.21225717,0.10042,0.745579082,0.131606302,0,-0.793184411,0.344529835,0.888414038,-0.07016397,0,-1.687870156,0.137563925,-0.0872665
4.633,-0.271473148,-0.027880942,-0.054471765,2.33636,1.21443368,0.1016,0.733411198,0.135650396,0,-0.777349084,0.340663356,0.917580932,-0.076934755,0,-1.710083527,0.151102356,-0.0872665
4.642,-0.270275555,-0.028832276,-0.057712188,2.3394,1.2166527,0.10261,0.719711045,0.138391908,0,-0.761676692,0.338116215,0.945340106,-0.082381838,0,-1.729182581,0.168374901,-0.0872665
4.65,-0.269014116,-0.029684819,-0.061161188,2.34261,1.21876321,0.10355,0.705956144,0.141144174,0,-0.745626057,0.337874383,0.973186464,-0.087972303,0,-1.744724006,0.177957326,-0.0872665
4.658,-0.267836623,-0.030566958,-0.064111371,2.34574,1.22071393,0.1044,0.693477407,0.143559033,0,-0.731480382,0.334631212,1.000698516,-0.093449814,0,-1.757180477,0.191377946,-0.0872665
4.667,-0.266819941,-0.0308801,-0.066679674,2.34867,1.22251282,0.10507,0.682814897,0.145009363,0,-0.719965392,0.331579119,1.027932775,-0.097989945,0,-1.76703264,0.208793644,-0.0872665
4.675,-0.26565988,-0.031197363,-0.069154815,2.35162,1.22424524,0.10571,0.671653111,0.14638134,0,-0.708169176,0.329710832,1.055017339,-0.102242652,0,-1.773811913,0.219825502,-0.0872665
4.683,-0.264909028,-0.031477192,-0.071903683,2.35467,1.22590315,0.10632,0.661019039,0.147940035,0,-0.69633526,0.32696196,1.081756568,-0.106802434,0,-1.777054868,0.227714673,-0.0872665
4.692,-0.263487298,-0.03160605,-0.073644562,2.35796,1.22746333,0.10682,0.645123371,0.148670168,0,-0.668877748,0.33954442,1.106772927,-0.111090449,0,-1.777291814,0.236175436,-0.0872665
4.7,-0.263313204,-0.031667423,-0.076761991,2.36076,1.22897102,0.10738,0.640588815,0.149913541,0,-0.674619221,0.323428067,1.133305873,-0.115542356,0,-1.774543142,0.244348423,-0.0872665
4.708,-0.263571349,-0.030923951,-0.078968993,2.36353,1.23021069,0.10764,0.632715789,0.149801519,0,-0.66572694,0.323791903,1.159740323,-0.11690498,0,-1.769068479,0.247973526,-0.0872665
4.717,-0.263490443,-0.030554649,-0.081116285,2.36632,1.23136072,0.10794,0.624124037,0.149937139,0,-0.656113326,0.324579845,1.184232599,-0.118723662,0,-1.760681563,0.251955857,-0.0872665
4.725,-0.259910698,-0.031230495,-0.082343274,2.37001,1.23282588,0.10837,0.604171206,0.150669065,0,-0.626664137,0.336823725,1.202319298,-0.121431436,0,-1.74978137,0.259758302,-0.0872665
4.733,-0.258673175,-0.030651234,-0.084444644,2.37316,1.2340786,0.10851,0.598275229,0.150335905,0,-0.631865186,0.326397627,1.22221519,-0.122346051,0,-1.735535066,0.263494605,-0.0872665
4.742,-0.257807399,-0.030273681,-0.087228227,2.37621,1.23500072,0.10873,0.591410543,0.150729419,0,-0.6280023,0.326276578,1.241485941,-0.123784613,0,-1.719239075,0.265885904,-0.0872665
4.75,-0.257297379,-0.030606811,-0.087872585,2.37894,1.23581451,0.10893,0.584083434,0.151277243,0,-0.622120962,0.328082996,1.261101791,-0.124613617,0,-1.70009637,0.270111852,-0.0872665
4.758,-0.255980299,-0.03044681,-0.087659903,2.38171,1.23663533,0.10901,0.575757983,0.150772862,0,-0.615699997,0.330387717,1.277831889,-0.123636685,0,-1.6779427,0.274844018,-0.0872665
4.767,-0.253702673,-0.029886605,-0.088224994,2.385,1.23755149,0.10899,0.565856846,0.149651009,0,-0.609011788,0.331058084,1.290870537,-0.122693723,0,-1.654700679,0.277899681,-0.0872665
4.775,-0.251551809,-0.029544829,-0.088961272,2.38834,1.23839892,0.10896,0.556121828,0.14892652,0,-0.602360377,0.332215811,1.302888897,-0.121947795,0,-1.630413509,0.278218022,-0.0872665
4.783,-0.249025928,-0.029867411,-0.087071234,2.39157,1.23910741,0.10891,0.54659825,0.148299753,0,-0.597262186,0.335948917,1.313668505,-0.11996635,0,-1.60390513,0.276529197,-0.0872665
4.792,-0.246551147,-0.02949108,-0.086296773,2.3947,1.23980627,0.10883,0.537186392,0.147139678,0,-0.592162777,0.340126794,1.322098267,-0.117677088,0,-1.574890034,0.272804323,-0.0872665
4.8,-0.245030444,-0.028709561,-0.087627595,2.3977,1.2403796,0.10873,0.529238808,0.145877744,0,-0.587293918,0.342589185,1.329685309,-0.116363809,0,-1.544523956,0.269727896,-0.0872665
4.808,-0.243544805,-0.028579142,-0.088537226,2.40091,1.2409235,0.10867,0.521413024,0.145281642,0,-0.583104736,0.344460269,1.335892677,-0.115513924,0,-1.513937363,0.264092336,-0.0872665
4.817,-0.242993166,-0.02859587,-0.088659963,2.4042,1.24127757,0.10851,0.515300799,0.144712241,0,-0.580623521,0.34661289,1.341895676,-0.114170998,0,-1.483068848,0.256370053,-0.0872665
4.825,-0.241930247,-0.028488526,-0.088629902,2.40763,1.24159128,0.10838,0.508692343,0.144080795,0,-0.578484101,0.350114068,1.345666283,-0.112538176,0,-1.45228595,0.24766202,-0.0872665
4.833,-0.240205979,-0.028570509,-0.08880545,2.41116,1.24194311,0.1083,0.499902925,0.143466071,0,-0.573521247,0.352640449,1.347209075,-0.111139608,0,-1.422034004,0.24018604,-0.0872665
4.842,-0.23903291,-0.028917138,-0.090781262,2.41465,1.24209491,0.10835,0.492457883,0.143613262,0,-0.569608419,0.354017588,1.349179091,-0.111836301,0,-1.39335131,0.233382332,-0.0872665
4.85,-0.237754323,-0.029095833,-0.091984058,2.41811,1.24223683,0.10829,0.485839322,0.143530442,0,-0.567491759,0.35608236,1.350353261,-0.111604665,0,-1.365601728,0.221034195,-0.0872665
4.858,-0.235863897,-0.029432687,-0.090876785,2.42161,1.24241023,0.10808,0.478633779,0.142953088,0,-0.566171062,0.358983341,1.349376898,-0.109284158,0,-1.337683946,0.210292158,-0.0872665
4.867,-0.233486861,-0.029907508,-0.091284604,2.42526,1.2424373,0.10793,0.471277834,0.142782798,0,-0.56608473,0.362512708,1.347088729,-0.108424495,0,-1.310983873,0.199900621,-0.0872665
4.875,-0.232292912,-0.03049237,-0.09258308,2.42903,1.24228472,0.10799,0.46475579,0.14330139,0,-0.565375638,0.367936239,1.345949326,-0.10893681,0,-1.286665665,0.18445175,-0.0872665
4.883,-0.230627723,-0.030057592,-0.094173222,2.43277,1.24214964,0.10783,0.45883996,0.142277811,0,-0.566839658,0.373424818,1.343373861,-0.108275394,0,-1.26397952,0.166828263,-0.0872665
4.892,-0.228959054,-0.030269029,-0.094393346,2.43646,1.24200471,0.10758,0.452967819,0.141606948,0,-0.568362711,0.378686426,1.340260773,-0.106775582,0,-1.242006687,0.145124721,-0.0872665
4.9,-0.22662436,-0.030906695,-0.095485087,2.44054,1.24201712,0.10745,0.444002068,0.141574013,0,-0.565995487,0.382609698,1.334805986,-0.106369683,0,-1.220943628,0.127648862,-0.0872665
4.908,-0.224544355,-0.031055291,-0.096783023,2.44458,1.24189095,0.10738,0.434913672,0.141096165,0,-0.562794949,0.387220241,1.329687808,-0.105841656,0,-1.202077424,0.107020721,-0.0872665
4.917,-0.223291101,-0.030845632,-0.098418334,2.44836,1.24161618,0.10727,0.428809404,0.140469018,0,-0.563145677,0.392023054,1.325201951,-0.105571424,0,-1.185537608,0.086859159,-0.0872665
4.925,-0.221831747,-0.031073417,-0.099703541,2.45223,1.24138334,0.10716,0.422364709,0.140203687,0,-0.563301798,0.396498089,1.319792495,-0.105709263,0,-1.17064333,0.071998882,-0.0872665
4.933,-0.219552578,-0.031328659,-0.100012851,2.45627,1.24106358,0.10691,0.41574821,0.139548176,0,-0.565265801,0.402323869,1.313977138,-0.104648466,0,-1.159095951,0.059420349,-0.0872665
4.942,-0.217334185,-0.031727017,-0.101584773,2.46037,1.24054604,0.10678,0.410568265,0.139330584,0,-0.570234546,0.408059043,1.30872389,-0.104978481,0,-1.151520769,0.046778443,-0.0872665
4.95,-0.216070927,-0.031202527,-0.103681066,2.4644,1.24006862,0.10652,0.405835122,0.138043706,0,-0.573917489,0.412720723,1.303169863,-0.104975568,0,-1.144295446,0.03867431,-0.0872665
4.958,-0.214754635,-0.030935072,-0.104868261,2.4687,1.23970275,0.1062,0.398648303,0.136735556,0,-0.573717983,0.418414322,1.297087902,-0.10444012,0,-1.139216358,0.02748802,-0.0872665
4.967,-0.212152827,-0.031787757,-0.106405554,2.47329,1.2391956,0.1062,0.391951156,0.137026927,0,-0.578255068,0.420692903,1.289067703,-0.105850159,0,-1.13645521,0.023989534,-0.0872665
4.975,-0.209472267,-0.03227619,-0.106357044,2.47736,1.23864593,0.10597,0.384920396,0.136453797,0,-0.580617234,0.430560636,1.28202434,-0.105634325,0,-1.134816539,0.010316615,-0.0872665
4.983,-0.20830558,-0.03283607,-0.107839284,2.48149,1.23816753,0.10586,0.380927444,0.136500905,0,-0.585118809,0.431734494,1.27681013,-0.107157895,0,-1.13717884,0.008933859,-0.0872665
4.992,-0.207845828,-0.034141855,-0.110018762,2.48577,1.23750859,0.10586,0.376295693,0.137565973,0,-0.58797521,0.439497639,1.273381442,-0.110418427,0,-1.142884689,0.01895148,-0.0872665
5,-0.205504867,-0.03540127,-0.110808197,2.49047,1.23703406,0.1057,0.369122981,0.138003548,0,-0.590715919,0.444342263,1.266413619,-0.112483183,0,-1.148850673,0.042163865,-0.0872665
5.008,-0.203568323,-0.036650157,-0.111607921,2.49504,1.23658809,0.1057,0.362291051,0.138664472,0,-0.592878713,0.447970404,1.259035404,-0.114820674,0,-1.154652661,0.064733962,-0.0872665
5.017,-0.203291041,-0.037539967,-0.111858771,2.49923,1.23604655,0.10556,0.357237376,0.13886364,0,-0.59394093,0.450834591,1.253531087,-0.115652827,0,-1.15905617,0.088991408,-0.0872665
5.025,-0.203527025,-0.038937973,-0.113079695,2.50318,1.23543932,0.10538,0.352604797,0.139780587,0,-0.594431478,0.454302999,1.25121436,-0.117018971,0,-1.166002615,0.10624068,-0.0872665
5.033,-0.203750938,-0.040014578,-0.113049191,2.50709,1.23493783,0.10493,0.347722245,0.139891375,0,-0.594196063,0.457152482,1.251048227,-0.116529633,0,-1.176725486,0.11762862,-0.0872665
5.042,-0.205344807,-0.039888772,-0.113679183,2.51079,1.23454441,0.10427,0.344795028,0.138408091,0,-0.594360985,0.457121947,1.253128348,-0.115249001,0,-1.187279572,0.118800853,-0.0872665
5.05,-0.206384485,-0.042190423,-0.113764865,2.51483,1.2341142,0.1042,0.339558829,0.140335494,0,-0.592890901,0.460580702,1.256057363,-0.116909033,0,-1.198451036,0.124005887,-0.0872665
5.058,-0.206113237,-0.043790978,-0.112586421,2.51922,1.23387292,0.10375,0.331772329,0.140627203,0,-0.589266672,0.464510705,1.257343008,-0.116351957,0,-1.209275442,0.130301841,-0.0872665
5.067,-0.207538175,-0.043853089,-0.11231315,2.52265,1.23366222,0.1029,0.329017367,0.139028875,0,-0.589067095,0.464092966,1.260380346,-0.114456512,0,-1.218118674,0.13068566,-0.0872665
5.075,-0.209866226,-0.043998503,-0.111175071,2.52625,1.23350405,0.10211,0.326613895,0.137792426,0,-0.58828262,0.463621326,1.263797336,-0.112171307,0,-1.226188213,0.13124786,-0.0872665
5.083,-0.212538923,-0.044488789,-0.109732604,2.52992,1.23339917,0.1013,0.32479891,0.136992002,0,-0.58797976,0.462818669,1.266973392,-0.109880443,0,-1.233140263,0.132540351,-0.0872665
5.092,-0.214914288,-0.04506484,-0.109132536,2.53374,1.2333083,0.10047,0.322287948,0.136178634,0,-0.587212481,0.461889779,1.268961607,-0.108343349,0,-1.240337592,0.135587681,-0.0872665
5.1,-0.216203865,-0.04511998,-0.10907859,2.53789,1.23339433,0.0996,0.316719661,0.134412397,0,-0.583869154,0.459257357,1.267609015,-0.106927857,0,-1.246600857,0.147050329,-0.0872665
5.108,-0.216885697,-0.045003247,-0.108857418,2.54183,1.2334962,0.0987,0.311487227,0.132561894,0,-0.58268349,0.456228693,1.26489207,-0.105123683,0,-1.251734566,0.159205779,-0.0872665
5.117,-0.218800502,-0.045423489,-0.109918148,2.54583,1.23373174,0.09788,0.307333505,0.131646104,0,-0.580659812,0.4526875,1.262261815,-0.104763724,0,-1.255732214,0.172451616,-0.0872665
5.125,-0.221986923,-0.04575288,-0.111558211,2.54999,1.23408186,0.09699,0.304310103,0.130567841,0,-0.578246004,0.447978657,1.25931271,-0.104631644,0,-1.258040333,0.186611956,-0.0872665
5.133,-0.221968479,-0.046767924,-0.110754083,2.55433,1.23448453,0.09614,0.295901161,0.129818081,0,-0.571258855,0.44610994,1.253169748,-0.103226196,0,-1.260623556,0.203462616,-0.0872665
5.142,-0.226570306,-0.047819283,-0.113617072,2.55825,1.23476454,0.09521,0.295412764,0.129647102,0,-0.568418693,0.440004472,1.25118319,-0.104150513,0,-1.261971155,0.219809215,-0.0872665
5.15,-0.229651903,-0.048275332,-0.113659067,2.56189,1.23508713,0.09412,0.294204588,0.128609042,0,-0.568295553,0.4332064,1.248578214,-0.101909185,0,-1.263729279,0.233644056,-0.0872665
5.158,-0.22936712,-0.049104099,-0.111601352,2.5659,1.23566897,0.09318,0.287224935,0.12764694,0,-0.564450798,0.427428151,1.243490922,-0.098740938,0,-1.266828785,0.248068715,-0.0872665
5.167,-0.230058029,-0.049534905,-0.109829138,2.57012,1.23648455,0.09205,0.281519433,0.12585685,0,-0.560504202,0.420372,1.239210601,-0.095175666,0,-1.269527357,0.260234406,-0.0872665
5.175,-0.232680201,-0.049343886,-0.108576422,2.57409,1.23722408,0.09074,0.279917057,0.123504483,0,-0.562060455,0.414260064,1.237341472,-0.091408199,0,-1.272186776,0.26449477,-0.0872665
5.183,-0.235511231,-0.048772367,-0.107322513,2.57805,1.23834394,0.08936,0.278215194,0.120538429,0,-0.560471216,0.402312344,1.233782764,-0.087471792,0,-1.27174469,0.275255109,-0.0872665
5.192,-0.239042086,-0.048984839,-0.104036831,2.58198,1.23920037,0.08797,0.277772699,0.118568861,0,-0.559971523,0.397851892,1.233080692,-0.083121383,0,-1.273836136,0.277920015,-0.0872665
5.2,-0.242220198,-0.048473684,-0.1020015,2.58582,1.24062594,0.0864,0.276903835,0.115277832,0,-0.557960031,0.383254584,1.229400835,-0.07845258,0,-1.272209482,0.283440001,-0.0872665
5.208,-0.244000846,-0.049655897,-0.101010675,2.58995,1.24215744,0.08513,0.272752769,0.114025596,0,-0.555152712,0.367437294,1.224486451,-0.076609215,0,-1.27180641,0.290551147,-0.0872665
5.217,-0.247020967,-0.049486603,-0.098685437,2.59419,1.24386398,0.08371,0.271991608,0.111424712,0,-0.555759039,0.351523994,1.219357845,-0.072171522,0,-1.268982157,0.295009911,-0.0872665
5.225,-0.250949765,-0.050385608,-0.097562161,2.59821,1.24585465,0.08248,0.272092854,0.110294204,0,-0.554634635,0.327108108,1.214741567,-0.070010849,0,-1.2651702,0.302116864,-0.0872665
5.233,-0.253188454,-0.051405825,-0.096295286,2.60247,1.24828664,0.08126,0.269385632,0.10911839,0,-0.55118109,0.309604174,1.207338198,-0.067769241,0,-1.26040546,0.308518597,-0.0872665
5.242,-0.253898063,-0.053214423,-0.09404987,2.60726,1.2510072,0.08016,0.262448319,0.108645167,0,-0.543283131,0.293319681,1.197562721,-0.065931671,0,-1.255615657,0.315375016,-0.0872665
5.25,-0.256444745,-0.055088928,-0.093587718,2.61157,1.25398463,0.07904,0.258575246,0.108590232,0,-0.537993856,0.268884901,1.188565423,-0.065453405,0,-1.248253151,0.320322792,-0.0872665
5.258,-0.258257909,-0.057313087,-0.09152196,2.61613,1.25743659,0.07785,0.248295597,0.108389403,0,-0.521895369,0.241356608,1.17789536,-0.064231842,0,-1.239313316,0.324989874,-0.0872665
5.267,-0.260458119,-0.059531661,-0.092359676,2.62058,1.26118995,0.07686,0.244656874,0.108877349,0,-0.512497174,0.210844832,1.166877093,-0.065307038,0,-1.229449569,0.330541207,-0.0872665
5.275,-0.262215371,-0.061060848,-0.089895932,2.62526,1.26504329,0.07556,0.237818894,0.107523776,0,-0.502503155,0.181989455,1.15495347,-0.063077992,0,-1.218532547,0.335084347,-0.0872665
5.283,-0.263908185,-0.063378126,-0.086146394,2.63009,1.26931017,0.07436,0.229860306,0.107459217,0,-0.489184079,0.150892259,1.1423959,-0.061063449,0,-1.206019201,0.338629714,-0.0872665
5.292,-0.266685635,-0.06554297,-0.084137421,2.63452,1.27363765,0.07317,0.224057884,0.107365116,0,-0.475304356,0.115338569,1.130861836,-0.060132398,0,-1.192364363,0.340813366,-0.0872665
5.3,-0.270478534,-0.068237719,-0.08329891,2.63897,1.27798221,0.07207,0.219837194,0.10798073,0,-0.462045983,0.075893007,1.119938614,-0.060805052,0,-1.178229021,0.342508111,-0.0872665
5.308,-0.275676433,-0.071132007,-0.08281204,2.64363,1.28225989,0.07097,0.218323327,0.108877325,0,-0.451833439,0.035371548,1.109985968,-0.061865018,0,-1.164100209,0.344254922,-0.0872665
5.317,-0.279176738,-0.073359989,-0.081468498,2.64798,1.28676529,0.06988,0.215702828,0.109154419,0,-0.440370872,-0.003825361,1.098201528,-0.061798347,0,-1.149062265,0.34394604,-0.0872665
5.325,-0.281926415,-0.074252477,-0.084047653,2.65175,1.29111016,0.06888,0.218084831,0.107268127,0,-0.437251872,-0.032790369,1.085864652,-0.062936,0,-1.134350228,0.344373908,-0.0872665
5.333,-0.284297612,-0.075911568,-0.085882849,2.65551,1.29543384,0.06787,0.221607589,0.106312156,0,-0.438575467,-0.05886635,1.073496743,-0.064416826,0,-1.11944767,0.344936832,-0.0872665
5.342,-0.286943352,-0.076776209,-0.087631387,2.6592,1.29973105,0.0666,0.227858077,0.104334414,0,-0.442558998,-0.083658798,1.061202007,-0.064468066,0,-1.103692446,0.345588955,-0.0872665
5.35,-0.289630199,-0.078296148,-0.089253332,2.66277,1.30393957,0.06573,0.235929358,0.10421921,0,-0.451025226,-0.107230618,1.049314278,-0.065793812,0,-1.088125687,0.345824919,-0.0872665
5.358,-0.292449937,-0.079405317,-0.090684888,2.66597,1.3078907,0.06479,0.247763097,0.104140091,0,-0.466898646,-0.122942767,1.038272805,-0.066440177,0,-1.072441588,0.345735533,-0.0872665
5.367,-0.29632372,-0.079522753,-0.094270264,2.66872,1.31168927,0.06368,0.2643176,0.103094472,0,-0.488592381,-0.13641585,1.028654002,-0.066919587,0,-1.056704278,0.345045438,-0.0872665
5.375,-0.29926758,-0.078692386,-0.098552202,2.67187,1.31548844,0.06249,0.280566952,0.100896836,0,-0.512672351,-0.151666308,1.017252502,-0.066623711,0,-1.041453492,0.345304176,-0.0872665
5.383,-0.302526364,-0.078003243,-0.102843555,2.67456,1.31909817,0.06142,0.300271048,0.099283523,0,-0.54219957,-0.167633719,1.007497562,-0.066753444,0,-1.027198159,0.343343204,-0.0872665
5.392,-0.304914877,-0.076144117,-0.106010776,2.67749,1.32263101,0.0601,0.318871528,0.095696977,0,-0.573173653,-0.176963448,0.99643238,-0.064531574,0,-1.012117433,0.342426034,-0.0872665
5.4,-0.306492304,-0.073974915,-0.109430361,2.67997,1.32593506,0.05875,0.339129816,0.091746626,0,-0.608932446,-0.180831084,0.985262082,-0.061912153,0,-0.997199794,0.341198084,-0.0872665
5.408,-0.310332585,-0.071506869,-0.116495016,2.68208,1.32892518,0.05759,0.366884971,0.088456868,0,-0.652857174,-0.187122041,0.977016674,-0.06149627,0,-0.983597784,0.339683102,-0.0872665
5.417,-0.31312747,-0.068735314,-0.121433975,2.68442,1.33199202,0.05622,0.392147836,0.084957001,0,-0.695049552,-0.197598998,0.96700786,-0.05907357,0,-0.968617681,0.339073249,-0.0872665
5.425,-0.314616711,-0.065387838,-0.125505981,2.68676,1.33498419,0.0546,0.417840874,0.079665081,0,-0.742330839,-0.190703598,0.955638429,-0.055083465,0,-0.953060101,0.339151688,-0.0872665
5.433,-0.316497392,-0.062247483,-0.129576122,2.68907,1.33784937,0.05314,0.443295193,0.074711882,0,-0.789065914,-0.180947979,0.945114046,-0.05160315,0,-0.937977886,0.33864508,-0.0872665
5.442,-0.318163582,-0.058377815,-0.132369704,2.69145,1.34074065,0.05145,0.467777146,0.068736397,0,-0.834375723,-0.169884858,0.934027546,-0.046259529,0,-0.921804429,0.338180136,-0.0872665
5.45,-0.318992162,-0.055341099,-0.13449176,2.69387,1.34339444,0.04998,0.491537041,0.064001346,0,-0.880609191,-0.151130229,0.923259872,-0.04194872,0,-0.907609384,0.33787498,-0.0872665
5.458,-0.319182335,-0.051277068,-0.135475923,2.69637,1.34626025,0.04814,0.514496495,0.057346486,0,-0.925186824,-0.13620775,0.910504003,-0.035447711,0,-0.890237703,0.337329237,-0.0872665
5.467,-0.31983113,-0.04768399,-0.136502635,2.6989,1.3486795,0.04649,0.538610702,0.052034489,0,-0.97191725,-0.11043725,0.900544891,-0.029819563,0,-0.877357333,0.336621439,-0.0872665
5.475,-0.319897329,-0.043500248,-0.137024925,2.70163,1.35117974,0.04467,0.562085987,0.04598919,0,-1.017525071,-0.088812535,0.889069871,-0.022938131,0,-0.863031964,0.336182297,-0.0872665
5.483,-0.31969335,-0.040845128,-0.136792737,2.70406,1.35365278,0.04333,0.584286907,0.042440051,0,-1.060873516,-0.06032558,0.877866326,-0.018101041,0,-0.848743112,0.334851056,-0.0872665
5.492,-0.319455977,-0.038006158,-0.135937652,2.70636,1.35598469,0.04187,0.606865253,0.038392299,0,-1.103241564,-0.033036732,0.866901906,-0.012581443,0,-0.834363555,0.334480572,-0.0872665
5.5,-0.319044144,-0.0344357,-0.134854586,2.70903,1.35824808,0.04015,0.628862541,0.032827895,0,-1.144423052,-0.00819286,0.855099995,-0.005882339,0,-0.819477311,0.334358957,-0.0872665
5.508,-0.318947228,-0.031244474,-0.133087324,2.71153,1.36033365,0.03852,0.651323705,0.027613298,0,-1.184635802,0.016401671,0.844491362,0.000557448,0,-0.805295178,0.334331854,-0.0872665
5.517,-0.318150405,-0.02866146,-0.131369019,2.71413,1.36233897,0.03701,0.671834901,0.023161019,0,-1.221265023,0.045353784,0.833534584,0.006272975,0,-0.791942013,0.335174555,-0.0872665
5.525,-0.317177856,-0.025830263,-0.129973359,2.71648,1.3643717,0.03552,0.692164022,0.018680496,0,-1.254716483,0.072720474,0.82324491,0.012046292,0,-0.779039963,0.33280442,-0.0872665
5.533,-0.316702489,-0.0235342,-0.128851818,2.71886,1.36649473,0.03428,0.711460134,0.015777569,0,-1.283275266,0.101257502,0.813050296,0.016655527,0,-0.765757087,0.329081647,-0.0872665
5.542,-0.316562093,-0.021063353,-0.128493909,2.72135,1.36860856,0.03313,0.73121834,0.01291612,0,-1.30853137,0.119302025,0.801546343,0.020824202,0,-0.750548836,0.329131771,-0.0872665
5.55,-0.314822335,-0.01956119,-0.126418169,2.72366,1.37042184,0.03213,0.74776838,0.011055697,0,-1.330610856,0.145187534,0.790704664,0.024957127,0,-0.739013508,0.329783909,-0.0872665
5.558,-0.313908598,-0.017916647,-0.124280872,2.72623,1.37235757,0.03106,0.763868628,0.009101412,0,-1.348330891,0.163613359,0.780231989,0.029318222,0,-0.726457632,0.328769774,-0.0872665
5.567,-0.313407714,-0.016565294,-0.123530179,2.72887,1.37435606,0.03025,0.779008583,0.008251671,0,-1.361241207,0.180521838,0.769826298,0.032304138,0,-0.713771022,0.327157631,-0.0872665
5.575,-0.313044721,-0.01501903,-0.123084918,2.73108,1.37620051,0.02945,0.794689708,0.007510644,0,-1.370679657,0.194721765,0.760308723,0.035381699,0,-0.701334872,0.325596363,-0.0872665
5.583,-0.312885359,-0.014202368,-0.122350422,2.73315,1.37798041,0.02881,0.808869612,0.00801927,0,-1.374841564,0.210549845,0.751274093,0.037593415,0,-0.689143698,0.323811437,-0.0872665
